0.05 0.0 
0.15000000000000002 0.0 
0.25 0.0 
0.35000000000000003 0.0 
0.45 0.0 
0.55 0.0 
0.65 0.0 
0.75 0.0 
0.8500000000000001 0.0 
0.9500000000000001 0.0 
1.05 0.0 
1.1500000000000001 0.0 
1.25 0.0 
1.35 0.0 
1.4500000000000002 0.0 
1.55 0.0 
1.6500000000000001 0.0 
1.75 0.0 
1.85 0.0 
1.9500000000000002 0.0 
2.0500000000000003 0.0 
2.15 0.0 
2.25 0.0 
2.35 0.0 
2.45 0.0 
2.5500000000000003 0.0 
2.6500000000000004 0.022262347214319522 
2.75 2.1293066790651585 
2.85 9.766308106516972 
2.95 6.585990142411891 
3.0500000000000003 0.9579669072348858 
3.1500000000000004 0.02836149749581064 
3.25 0.0 
3.35 0.0 
3.45 0.0 
3.5500000000000003 0.0 
3.6500000000000004 0.0 
3.75 0.0 
3.85 0.09704120605829904 
3.95 0.7956413559276571 
4.05 2.1332522123413664 
4.15 1.4688435593064504 
4.25 0.3514328626261657 
4.3500000000000005 0.029745350729268438 
4.45 0.0 
4.55 0.0 
4.65 0.0 
4.75 0.10810245871722732 
4.8500000000000005 1.5035157112548134 
4.95 5.343453339296747 
5.050000000000001 4.7820255068416735 
5.15 1.1778272920696433 
5.25 0.08282002388152611 
5.3500000000000005 0.0 
5.45 0.0010527834267887181 
5.550000000000001 0.08121504699590311 
5.65 0.9178581883469829 
5.75 2.2339707692571698 
5.8500000000000005 1.4144671884430577 
5.95 0.21375458564162067 
6.050000000000001 0.011960563120444368 
6.15 0.01488185036485917 
6.25 0.33702104803175187 
6.3500000000000005 1.9279196368240086 
6.45 3.419259300152533 
6.550000000000001 1.7842865688950102 
6.65 0.30052574616330385 
6.75 0.01578543577954703 
6.8500000000000005 0.05797952128308176 
6.95 0.42986808840658725 
7.050000000000001 0.9657552835648427 
7.15 0.6165745544137188 
7.25 0.09102333862422968 
7.3500000000000005 0.03704612818111383 
7.45 0.6755295409417456 
7.550000000000001 3.3919014278074044 
7.65 4.81223820491685 
7.75 1.9758163647068945 
7.8500000000000005 0.24357924464406594 
7.95 0.056403895112970094 
8.05 0.2731261696271114 
8.15 0.5301050639205432 
8.25 0.30415082829069157 
8.35 0.07310611263214722 
8.450000000000001 0.25138400115072135 
8.55 1.5733261940207033 
8.65 2.836096683118081 
8.75 1.551237717575948 
8.85 0.2842713290493828 
8.950000000000001 0.3408065111883716 
9.05 1.2859223187934092 
9.15 1.5754487973790545 
9.25 0.6150928082286163 
9.35 0.1734836718387701 
9.450000000000001 0.6957839812518755 
9.55 1.5888743225786162 
9.65 0.9667793829435117 
9.75 0.23388414970921995 
9.850000000000001 0.4534841733731658 
9.950000000000001 1.2975522238644297 
10.05 1.141515096502207 
